Code INSEE;Code Postal;Commune;Département;Région;Statut;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape;ID Geofla;Code Commune;Code Canton;Code Arrondissement;Code Département;Code Région
77147;77370;LA CROIX-EN-BRIE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;127.0;2943.0;0.7000000000000001;48.5944942614723,3.070939900325697;"{""coordinates"": [[[3.095271254507197, 48.5614452165473], [3.052408565251538, 48.56405352115185], [3.046757384024239, 48.57960892590835], [3.034708655166726, 48.584533493407726], [3.035677189359355, 48.59321364870808], [3.036121255324105, 48.607911655902754], [3.057983100296518, 48.62923030106409], [3.072785713581808, 48.62788192316563], [3.079006400685325, 48.62283175884262], [3.102442198844801, 48.61787562472165], [3.104113125029894, 48.59852562767366], [3.097031487760059, 48.58257400146585], [3.104016719943435, 48.570469323658436], [3.096312585529996, 48.567633254426276], [3.099595976312048, 48.562287249519585], [3.095271254507197, 48.5614452165473]]], ""type"": ""Polygon""}";8422;147;23;3;77;11
78217;78680;EPONE;YVELINES;ILE-DE-FRANCE;Commune simple;81.0;1337.0;6.3;48.947175968287475,1.81269584925192;"{""coordinates"": [[[1.8050307431843082, 48.91247332694661], [1.800092331041829, 48.91301755180869], [1.78481043591284, 48.925256907877085], [1.783341566714194, 48.92561973787776], [1.790209637672218, 48.930779700187436], [1.7946764158940751, 48.947723643532704], [1.809200217598495, 48.95745580556295], [1.806854051286146, 48.97102142916722], [1.8176126317365662, 48.97548071323004], [1.8365782240447461, 48.97777058226872], [1.8399073155092642, 48.961444111745124], [1.834715377805065, 48.95239141329193], [1.830224630775783, 48.95048604269816], [1.8282025014010892, 48.95356902193243], [1.821258803684942, 48.94482227474468], [1.814567765432089, 48.92868479106846], [1.817965063734213, 48.92273757403852], [1.809145099476072, 48.921103319929884], [1.8050307431843082, 48.91247332694661]]], ""type"": ""Polygon""}";1934;217;07;1;78;11
91136;91160;CHAMPLAN;ESSONNE;ILE-DE-FRANCE;Commune simple;77.0;371.0;2.5;48.70835997458449,2.278153981319374;"{""coordinates"": [[[2.284892042775739, 48.69912156659739], [2.268193302148986, 48.70387749032038], [2.259350145073967, 48.70649437017034], [2.266836157460963, 48.71827873915958], [2.293929238042677, 48.712127854683374], [2.293806596796809, 48.70511123471632], [2.292397752353433, 48.69975998439519], [2.284892042775739, 48.69912156659739]]], ""type"": ""Polygon""}";30613;136;35;3;91;11
95682;95720;VILLIERS-LE-SEC;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;127.0;319.0;0.2;49.07430886817081,2.386889599838927;"{""coordinates"": [[[2.375177562117018, 49.06352340384149], [2.367251314555345, 49.06829250836893], [2.370400129694798, 49.072696994714505], [2.375567671637037, 49.07204058693217], [2.375936580985816, 49.075504293615325], [2.396421051019481, 49.086488722391984], [2.404910928915308, 49.08270964162132], [2.394342908576212, 49.06867487473146], [2.375177562117018, 49.06352340384149]]], ""type"": ""Polygon""}";23988;682;15;2;95;11
95052;95260;BEAUMONT-SUR-OISE;VAL-D'OISE;ILE-DE-FRANCE;Chef-lieu canton;68.0;559.0;9.0;49.140098105752614,2.300212672388117;"{""coordinates"": [[[2.313569645517369, 49.12278327956245], [2.298787408133634, 49.137003097459896], [2.278230001736186, 49.135227172954664], [2.268058312000935, 49.139409584712425], [2.294154781409917, 49.15115501405079], [2.311918280473377, 49.15016994668642], [2.322738714305409, 49.146571953172156], [2.314990331666373, 49.141744839933644], [2.320079453482795, 49.12467244942812], [2.313569645517369, 49.12278327956245]]], ""type"": ""Polygon""}";5742;052;03;3;95;11
95610;95450;THEMERICOURT;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;109.0;750.0;0.30000000000000004;49.09038095481711,1.905322628341872;"{""coordinates"": [[[1.8993323407033151, 49.065295311892854], [1.8962979384241612, 49.06640950467144], [1.8905904377400522, 49.07156349474751], [1.891179288864346, 49.093959484524724], [1.905776965436601, 49.11141180107871], [1.9136728577480802, 49.10784164959426], [1.926119211957405, 49.1027201225269], [1.921531264416136, 49.09482904527695], [1.922491372855045, 49.0914566423789], [1.9044588557469542, 49.07462219526911], [1.8993323407033151, 49.065295311892854]]], ""type"": ""Polygon""}";20932;610;27;3;95;11
78053;78910;BEHOUST;YVELINES;ILE-DE-FRANCE;Commune simple;124.0;545.0;0.5;48.83240017750799,1.7242374874929491;"{""coordinates"": [[[1.713343374151283, 48.815553923573006], [1.7103722837721622, 48.832153060987324], [1.718919506605413, 48.848587971564406], [1.732908326850179, 48.84610157804001], [1.7400314884878192, 48.837820948807774], [1.733221739954673, 48.820875176634246], [1.713343374151283, 48.815553923573006]]], ""type"": ""Polygon""}";23994;053;15;2;78;11
91326;91260;JUVISY-SUR-ORGE;ESSONNE;ILE-DE-FRANCE;Chef-lieu canton;60.0;223.0;14.3;48.69187893214448,2.373936825944024;"{""coordinates"": [[[2.3859007352154222, 48.68348474452221], [2.371882278829049, 48.685714408866716], [2.3579180537093523, 48.69449093887622], [2.355856812556051, 48.69747508411121], [2.359690485654847, 48.69953753331686], [2.37831174507862, 48.69681168923057], [2.389918982964489, 48.6918615436903], [2.3859007352154222, 48.68348474452221]]], ""type"": ""Polygon""}";32119;326;41;3;91;11
91639;91820;VAYRES-SUR-ESSONNE;ESSONNE;ILE-DE-FRANCE;Commune simple;93.0;846.0;0.9;48.43152194202987,2.345691314874932;"{""coordinates"": [[[2.3323400062751443, 48.41206080712879], [2.32773589071624, 48.41279053570106], [2.32483682263181, 48.42491076666703], [2.328621284867114, 48.433407169672904], [2.3304574732550423, 48.43996713010534], [2.347352808744369, 48.44590905569809], [2.353154601304003, 48.451356758003726], [2.361042047705547, 48.451120585358346], [2.36247914039292, 48.44860027886179], [2.3615914119949792, 48.43930201617323], [2.373348908288655, 48.43411964290377], [2.360523564507345, 48.4281673798332], [2.350084515572067, 48.416387872252876], [2.339852554515987, 48.416466320630406], [2.3323400062751443, 48.41206080712879]]], ""type"": ""Polygon""}";22590;639;11;1;91;11
78278;78770;GOUPILLIERES;YVELINES;ILE-DE-FRANCE;Commune simple;140.0;567.0;0.4;48.88111630862236,1.766798689883423;"{""coordinates"": [[[1.758615585922181, 48.86876694033669], [1.739899723000085, 48.87144951034966], [1.741276809861423, 48.87427019695718], [1.7500295563814592, 48.87545021666324], [1.752217666642593, 48.87802738985033], [1.748323291171619, 48.87949775131581], [1.770432297410547, 48.89606905822859], [1.783104314586686, 48.89141370722681], [1.7890825137274011, 48.88596098882022], [1.775130925407737, 48.87261571862385], [1.758615585922181, 48.86876694033669]]], ""type"": ""Polygon""}";24046;278;15;2;78;11
77118;77410;CLAYE-SOUILLY;SEINE-ET-MARNE;ILE-DE-FRANCE;Chef-lieu canton;68.0;1509.0;11.1;48.94296975148308,2.675232118083285;"{""coordinates"": [[[2.67106815830867, 48.923287182108396], [2.660678251211213, 48.93032648535752], [2.645187371063745, 48.93033557906492], [2.636460452917778, 48.93309715692634], [2.6367414792515422, 48.94367334457339], [2.643350853897473, 48.95335118355406], [2.653194165163208, 48.955619189511786], [2.674584928304008, 48.956659330682626], [2.681438909288935, 48.952352355346264], [2.690721292198742, 48.95504742535107], [2.705912688991732, 48.95375476344178], [2.723410285392201, 48.960270959102154], [2.724226764631097, 48.95824055324883], [2.720098164227018, 48.94895076149799], [2.710103788289418, 48.941652045864316], [2.697739488965583, 48.938662944249565], [2.694718405290039, 48.93242339656103], [2.683400962189353, 48.92611713923208], [2.6734792379441883, 48.92615346390401], [2.67106815830867, 48.923287182108396]]], ""type"": ""Polygon""}";9607;118;06;5;77;11
94054;94310;ORLY;VAL-DE-MARNE;ILE-DE-FRANCE;Chef-lieu canton;66.0;667.0;20.9;48.74293200731665,2.394682969987736;"{""coordinates"": [[[2.370437363052879, 48.72786483659373], [2.3693474179284753, 48.74607283234519], [2.391721493635619, 48.751792383343265], [2.4060932694237, 48.75107322983725], [2.427516640978466, 48.75100697004414], [2.43681531988633, 48.74515092792044], [2.40717699760607, 48.741877408183655], [2.399447150966638, 48.73762040316854], [2.38943627724155, 48.73667917335101], [2.380199999484634, 48.728932311548164], [2.370437363052879, 48.72786483659373]]], ""type"": ""Polygon""}";9017;054;20;1;94;11
78020;78790;ARNOUVILLE-LES-MANTES;YVELINES;ILE-DE-FRANCE;Commune simple;140.0;989.0;0.8;48.91100689404999,1.720439993206982;"{""coordinates"": [[[1.722083822131129, 48.889608771192044], [1.71731024583506, 48.89070897526389], [1.696811485926962, 48.89936482167332], [1.69738725906358, 48.90742975521526], [1.702290092689364, 48.91216884312589], [1.708153110665664, 48.91784443129221], [1.709403633348746, 48.92794902827263], [1.724227143096421, 48.932388807866694], [1.729485324011567, 48.931158563558235], [1.737597544484061, 48.91861700428332], [1.749242614349485, 48.91219161834289], [1.7489788340962562, 48.91124450567851], [1.7273700121012552, 48.89877606730593], [1.722083822131129, 48.889608771192044]]], ""type"": ""Polygon""}";34756;020;07;1;78;11
78681;78770;VILLIERS-LE-MAHIEU;YVELINES;ILE-DE-FRANCE;Commune simple;124.0;690.0;0.7000000000000001;48.85333724753005,1.773799725970786;"{""coordinates"": [[[1.778040029701332, 48.83230593172821], [1.773433984842907, 48.83177307884045], [1.761115691939306, 48.841036344683765], [1.7664174460888251, 48.8502024600207], [1.759018234848263, 48.85873351988189], [1.758615585922181, 48.86876694033669], [1.775130925407737, 48.87261571862385], [1.786653820487446, 48.86201201533821], [1.786929122651837, 48.855457995901276], [1.791696954851194, 48.854399942690996], [1.778040029701332, 48.83230593172821]]], ""type"": ""Polygon""}";16052;681;15;2;78;11
77138;77390;COURTOMER;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;94.0;462.0;0.5;48.65807815983311,2.896241037616865;"{""coordinates"": [[[2.888302915364112, 48.64442945543921], [2.881444777542807, 48.65195151485747], [2.882205094707584, 48.657942801861864], [2.894338202195119, 48.6737758704936], [2.898940801243301, 48.67451742161724], [2.9142425082807, 48.65243836423095], [2.888302915364112, 48.64442945543921]]], ""type"": ""Polygon""}";34613;138;22;2;77;11
77236;77480;JAULNES;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;68.0;1584.0;0.4;48.41447657569851,3.276347356418752;"{""coordinates"": [[[3.28282451053873, 48.38157456964112], [3.281402594311381, 48.378339104344185], [3.272181535872187, 48.37889144933123], [3.262484807440592, 48.389709439816414], [3.260683792043164, 48.40243472861396], [3.254312370199581, 48.40923201346036], [3.24737284181639, 48.41340310957146], [3.248090465686623, 48.41655940090148], [3.26218516068274, 48.42443702615662], [3.276458363701278, 48.43974356528827], [3.275517714020058, 48.44600722739247], [3.289867035869205, 48.45128088903493], [3.297946632981289, 48.44993842350675], [3.292844325491442, 48.44437338509377], [3.291709081188569, 48.43474103531725], [3.296043838374866, 48.42905353625551], [3.290930849896363, 48.428481412849266], [3.296970848887384, 48.41607823725499], [3.295229768730199, 48.409272166790224], [3.286228036453403, 48.40144017172386], [3.28282451053873, 48.38157456964112]]], ""type"": ""Polygon""}";3908;236;01;3;77;11
78344;78270;LOMMOYE;YVELINES;ILE-DE-FRANCE;Commune simple;135.0;958.0;0.6000000000000001;48.99739525782736,1.516444062246709;"{""coordinates"": [[[1.520304411237761, 48.97823403352236], [1.518387886304518, 48.978363269223756], [1.5134925364618161, 48.978500562879695], [1.5079031774034481, 48.9837734697843], [1.490881949439212, 49.00477670395777], [1.496776789939033, 49.018844646817406], [1.507592950063196, 49.01170386810932], [1.51731939646369, 49.01054733578909], [1.539108020281839, 49.00145228141083], [1.545971290807128, 48.992614019465066], [1.546059980758321, 48.991886611961064], [1.538907331022026, 48.98720396598638], [1.529497023274458, 48.98605471186478], [1.520304411237761, 48.97823403352236]]], ""type"": ""Polygon""}";17529;344;02;1;78;11
77148;77840;CROUY-SUR-OURCQ;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;88.0;1933.0;1.7000000000000002;49.08674804729631,3.07964633491512;"{""coordinates"": [[[3.075912284369979, 49.05272456340781], [3.070761315820677, 49.05751121160216], [3.058520340826142, 49.06112339317534], [3.046188088261842, 49.07171170122494], [3.047477548085467, 49.07502902092968], [3.06549719681905, 49.08180901799979], [3.066076434737008, 49.08521640406444], [3.056738441151865, 49.095767897256344], [3.056320678084198, 49.10191805097359], [3.071884293834167, 49.11755421881614], [3.079314637720356, 49.11273036025513], [3.114515245664615, 49.10715450524236], [3.110960394294643, 49.09065903744933], [3.089791102835012, 49.08045361902049], [3.087788892292767, 49.07011501644325], [3.096436225485378, 49.06191717124573], [3.075912284369979, 49.05272456340781]]], ""type"": ""Polygon""}";7978;148;15;1;77;11
77380;77139;PUISIEUX;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;115.0;925.0;0.30000000000000004;49.06541414257868,2.915372838771832;"{""coordinates"": [[[2.903098180824748, 49.04013917259564], [2.898317907396301, 49.04370491243264], [2.907336972120532, 49.056075653801464], [2.894433584593402, 49.07049633811567], [2.894953992322069, 49.07706950073246], [2.901507880520689, 49.0853740425729], [2.9241460896615443, 49.078305300678444], [2.93386178225435, 49.0799924196162], [2.937888308971842, 49.07799849012729], [2.935455142133666, 49.0754886187663], [2.940961742041037, 49.071373393839224], [2.9334230185938712, 49.059257957921176], [2.9217753849281713, 49.05295686085464], [2.915921174381922, 49.043889365506395], [2.903098180824748, 49.04013917259564]]], ""type"": ""Polygon""}";32540;380;15;1;77;11
77089;77370;LA CHAPELLE-RABLAIS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;120.0;1543.0;0.9;48.505917655806876,2.9607556144901412;"{""coordinates"": [[[2.974071587268654, 48.485835297115244], [2.950614672171271, 48.49110851254549], [2.936717799476788, 48.48905083686604], [2.939085907273534, 48.50091773896938], [2.928891381685554, 48.502072547537686], [2.927303007455925, 48.50537307940349], [2.933608372527517, 48.51857365892107], [2.947985168242415, 48.522377036011164], [2.96371493632485, 48.531108733396586], [2.968550321724756, 48.53096617969891], [2.970179505128839, 48.52414784318793], [2.980907646941895, 48.517241299422125], [2.981371703495494, 48.50689616744585], [2.99144420293432, 48.505529946935546], [2.992216732553378, 48.49957471530161], [2.98857593613328, 48.49764929277105], [2.993125030120336, 48.489058497927985], [2.974071587268654, 48.485835297115244]]], ""type"": ""Polygon""}";7622;089;23;3;77;11
77477;77760;URY;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;120.0;829.0;0.8;48.34087661333125,2.600355207569817;"{""coordinates"": [[[2.614567289764505, 48.3305241788702], [2.585135891044399, 48.32583614489677], [2.576955438755409, 48.32975698141805], [2.589228261013637, 48.35813208857547], [2.592018959859849, 48.351654868701694], [2.609699391540071, 48.35560115663796], [2.617318563814714, 48.35111849948073], [2.626664742014473, 48.35224596058151], [2.614567289764505, 48.3305241788702]]], ""type"": ""Polygon""}";16334;477;03;4;77;11
77183;77260;LA FERTE-SOUS-JOUARRE;SEINE-ET-MARNE;ILE-DE-FRANCE;Chef-lieu canton;115.0;1001.0;9.1;48.95401640570543,3.12762174383759;"{""coordinates"": [[[3.117060090298565, 48.93627114130243], [3.118894718385796, 48.944677350884334], [3.102782711485137, 48.95021362413774], [3.110125920694517, 48.962014122043094], [3.1046464799773252, 48.96721659294817], [3.11246689380997, 48.970968291063286], [3.122574310053923, 48.976704435816146], [3.127600471009253, 48.976357489867766], [3.140557958947998, 48.95894289375246], [3.137087122573591, 48.95289502401532], [3.150689619384419, 48.949218773362524], [3.1525103533529, 48.946221976509385], [3.167052890502323, 48.94708385745257], [3.158305079999765, 48.93926324738632], [3.15115135252684, 48.94366982803666], [3.135774188770454, 48.936386291333115], [3.117060090298565, 48.93627114130243]]], ""type"": ""Polygon""}";8482;183;12;1;77;11
95456;95270;NOISY-SUR-OISE;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;114.0;380.0;0.7000000000000001;49.13466766585228,2.3284830439640762;"{""coordinates"": [[[2.336799075546804, 49.12314734959931], [2.320079453482795, 49.12467244942812], [2.314990331666373, 49.141744839933644], [2.322738714305409, 49.146571953172156], [2.329938261166366, 49.142017803805544], [2.338580218524824, 49.14567103034058], [2.341144019368147, 49.13590276942523], [2.336799075546804, 49.12314734959931]]], ""type"": ""Polygon""}";6856;456;26;2;95;11
78003;78660;ABLIS;YVELINES;ILE-DE-FRANCE;Commune simple;156.0;2622.0;3.2;48.52832577073153,1.850964994211878;"{""coordinates"": [[[1.842812985133986, 48.49514486017749], [1.82961019583912, 48.496571987531524], [1.812602447112136, 48.50937676014421], [1.811795395389047, 48.51631425633112], [1.8189089417307651, 48.529367488822245], [1.828516671469092, 48.53221554411446], [1.832589596326585, 48.56344667318684], [1.840521462342749, 48.55903502304753], [1.850072194783583, 48.5616917237851], [1.8547535098877712, 48.56020749406361], [1.872429327359197, 48.54812320527914], [1.8761303288045321, 48.5417167408192], [1.8940742894163782, 48.53501164383857], [1.8924867119444562, 48.531929037621566], [1.9009246262124222, 48.52875058680385], [1.8989583227346172, 48.52240777482443], [1.884634338951455, 48.520267968300736], [1.882572679741377, 48.51405887696275], [1.867659843035277, 48.514241602213694], [1.863077498851096, 48.5082419910475], [1.839353640223208, 48.50160687408743], [1.842812985133986, 48.49514486017749]]], ""type"": ""Polygon""}";23109;003;19;2;78;11
77165;77820;LES ECRENNES;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;119.0;1857.0;0.6000000000000001;48.49567469389331,2.875528601796493;"{""coordinates"": [[[2.905008332981417, 48.47447410039208], [2.8944008828984833, 48.47457309506139], [2.889286463445961, 48.47466739426001], [2.883551356935658, 48.4800955448939], [2.843660509012996, 48.4850155577998], [2.831161776590265, 48.50022865906943], [2.839419236955384, 48.50897512725281], [2.83876130821763, 48.51600898832687], [2.849202647037944, 48.510706154435645], [2.869237610840717, 48.51181838576716], [2.87604401097453, 48.50772356858124], [2.893754941051109, 48.51296731261011], [2.913739294255895, 48.51301048534385], [2.911298745430428, 48.50702644797234], [2.901772132598621, 48.504796972300326], [2.899936991687075, 48.501673863553776], [2.913260099277887, 48.49165385737528], [2.9133786012560083, 48.48545569791418], [2.905008332981417, 48.47447410039208]]], ""type"": ""Polygon""}";32664;165;05;2;77;11
